value;temp
1.7172;27.2333
1.8179;26.7250
1.9172;26.1333
2.0307;25.2750
2.1442;24.3750
2.1550;24.4667
2.0576;25.5000
6.4447;26.8167
23.9826;27.9833
25.4377;28.9833
25.4077;29.8083
27.1155;30.3917
27.5640;30.7167
23.2163;30.8000
21.2031;30.6250
21.3011;30.2667
21.5573;29.8667
7.0178;29.5250
3.6184;29.2250
1.7249;28.9250
1.4562;28.6250
1.5127;28.3250
1.5653;28.0250
1.6205;27.7833
1.6725;27.6417
1.7303;27.4833
1.7852;27.3417
1.8270;27.3000
1.8700;27.2417
1.8995;27.2583
1.8486;27.5333
3.5220;28.0500
18.1336;28.8833
25.4368;29.8250
25.5158;30.5500
26.1047;30.8583
26.4739;30.8417
25.9892;30.6833
25.4552;30.4833
24.5248;30.2833
23.5470;30.0833
10.6943;29.8833
8.9336;29.6250
7.4643;29.3250
1.4222;28.9667
1.4980;28.5667
1.5773;28.1667
1.6560;27.7667
1.7369;27.3083
1.8477;26.8667
1.9504;26.4667
2.0458;26.0083
2.1101;25.5667
2.1081;25.7500
2.0520;26.5250
6.6356;27.5417
23.7397;28.5833
26.3606;29.4667
27.6360;30.1500
29.9250;30.5167
29.9737;30.6000
25.1432;30.4833
23.7451;30.1667
23.6103;29.7667
23.4509;29.3083
7.3882;28.8083
3.2694;28.3667
1.6024;27.9083
1.6513;27.5833
1.6963;27.4417
1.7488;27.2833
1.8085;27.0833
1.8630;26.9417
1.9185;26.7833
1.9755;26.5833
2.0249;26.4417
2.0718;26.2833
2.0953;26.3167
2.0502;26.6917
4.1902;27.3083
19.8282;28.2417
24.8588;29.2833
24.7001;30.1083
24.6820;30.4000
26.0443;30.2833
25.2195;30.0833
25.2089;29.9417
24.0284;29.7833
22.4842;29.5833
9.0117;29.3250
7.7979;28.9667
6.6971;28.5667
1.6549;28.2250
1.7094;27.9250
1.7729;27.5667
1.8220;27.4000
1.8517;27.4583
1.8836;27.5000
1.9513;27.2083
2.0276;26.7667
2.1025;26.3083
2.1231;26.3333
2.0512;26.8500
6.9436;27.6250
24.1951;28.5833
26.7518;29.4667
26.8015;30.0917
27.6921;30.1833
28.0714;29.8667
26.4690;29.4667
25.0681;29.1833
22.9754;29.0417
21.1041;28.9417
6.1374;28.8417
2.7004;28.6250
1.5983;28.3833
1.6479;28.1250
1.7131;27.8250
1.7747;27.5250
1.8242;27.3417
1.8621;27.3000
1.9230;27.2417
2.0020;27.0250
2.0932;26.7250
2.1501;26.4250
2.1684;26.2417
2.1670;26.2583
2.1123;26.4167
23.8438;26.7917
34.1570;27.3500
33.4657;27.9500
32.1807;28.4917
15.9819;28.9333
14.4805;29.2750
12.4407;29.5167
10.0827;29.5417
8.5659;29.3833
7.5529;28.9500
5.7026;28.3500
4.9187;27.7500
4.2779;27.3833
1.8691;27.2417
1.9152;27.0833
1.9680;26.8833
2.0219;26.6833
2.0742;26.4833
2.1139;26.4000
2.1441;26.4000
2.1610;26.4000
2.1457;26.9250
2.0192;27.8833
1.8094;28.8250
1.6504;29.5500
1.5130;30.0917
1.4196;30.4750
1.3398;30.7750
1.2767;30.9583
1.1325;31.0583
0.9681;31.1000
0.9509;30.9250
1.0211;30.6250
1.1322;30.2083
1.3071;29.7667
1.3702;29.3667
1.4255;29.0250
1.4965;28.7250
1.5743;28.4250
1.6442;28.1833
1.6981;28.0417
1.7541;27.8833
1.8247;27.5667
1.8993;27.1667
1.9716;26.7667
1.9855;26.8917
1.8919;27.5083
5.7241;28.3250
20.0403;29.2250
23.1000;30.0667
23.3325;30.6917
25.0204;31.0167
25.7498;31.1000
21.5359;31.1000
19.7786;31.1000
20.2229;31.0417
20.7413;30.7667
6.9670;30.1917
3.6564;29.5500
1.7648;28.9500
1.4412;28.6417
1.4788;28.5417
1.5193;28.4417
1.5791;28.2250
1.6435;27.9833
1.7083;27.7250
1.7632;27.5417
1.8172;27.3833
1.8692;27.2417
1.8653;27.6083
1.7603;28.3667
1.6019;29.1083
1.5393;29.1667
1.3743;29.6417
1.2079;30.6833
1.1506;31.1583
1.0910;31.2000
0.9799;31.0833
0.8413;30.8833
0.8158;30.6250
0.8821;30.3250
1.0266;30.0250
1.2410;29.6667
1.3120;29.3250
1.3703;29.0250
1.4392;28.6667
1.5078;28.3250
1.5698;28.0833
1.6336;27.8250
1.6933;27.5833
1.7446;27.4417
1.7890;27.4000
1.8355;27.3417
1.8493;27.5333
1.7615;28.0500
5.1637;28.7083
17.7918;29.3500
22.1024;30.0083
23.5096;30.5917
26.0635;31.0333
25.9948;31.3167
21.4087;31.2833
20.5769;30.7917
21.5243;30.0333
21.7968;29.2333
6.8809;28.6083
3.0119;28.2833
1.4979;28.0250
1.5417;27.9000
1.5820;27.9000
1.6226;27.9000
1.6704;27.8417
1.7170;27.8000
1.7577;27.8000
1.8247;27.5083
1.9009;27.0667
1.9764;26.6083
1.9973;26.6333
1.9320;27.0917
3.7967;27.6500
17.6370;28.1917
23.7935;28.6917
23.7541;29.2500
23.3357;29.8500
24.2718;30.2750
22.9886;30.5167
22.9100;30.4833
22.2148;30.2250
20.7767;29.9250
8.1989;29.6833
7.3934;29.3667
6.6038;29.0250
1.5649;28.6083
1.6424;28.1083
1.7164;27.6083
1.7880;27.1667
1.8599;26.7667
1.9287;26.3667
1.9811;26.1417
2.0200;26.1000
2.0614;26.0417
2.0239;26.7583
1.8642;28.1750
6.0239;29.5583
19.7496;30.4500
24.2174;30.8750
24.9638;31.0583
25.5869;31.1583
25.7045;31.2583
23.3686;31.2417
21.8985;31.0833
20.4873;30.7667
19.4265;30.3083
5.6551;29.7500
2.4820;29.2667
1.4536;28.8083
1.5073;28.5417
1.5510;28.4417
1.5958;28.3417
1.6776;27.8917
1.7880;27.1333
1.8947;26.3917
1.9709;25.9833
2.0299;25.7833
2.0902;25.5833
2.0621;26.2000
1.9154;27.5167
1.6931;28.8583
17.2615;29.8083
25.7941;30.3333
26.9639;30.6750
26.5617;30.9167
13.0687;31.0000
11.6773;31.0000
9.6327;30.9417
7.3570;30.7250
6.1932;30.3083
6.1681;29.6333
5.3556;28.9500
4.7575;28.2917
4.0581;28.0000
1.5454;27.9417
1.5876;27.9000
1.6419;27.7833
1.7079;27.5250
1.7678;27.2833
1.8242;27.0833
1.8883;26.8250
1.9504;26.5833
1.9439;26.9667
1.8337;27.8250
1.6587;28.7250
1.5288;29.4500
1.3907;30.0500
1.2653;30.5917
1.1508;31.2083
1.0522;31.7333
0.9350;31.9583
0.8709;31.7083
0.9323;31.0917
1.0547;30.3333
1.2391;29.4750
1.3984;28.7500
1.4837;28.0917
1.5352;27.8000
1.5758;27.7417
1.6196;27.7000
1.6681;27.6417
1.7139;27.6000
1.7561;27.5417
1.8153;27.3250
1.8851;26.9667
1.9627;26.6250
2.0220;26.6750
1.9759;27.0917
5.9728;27.7083
20.3040;28.5250
23.1002;29.3667
23.8914;30.0500
25.8243;30.3000
26.7485;30.2417
22.8610;30.0833
21.2076;30.0583
21.4036;30.0417
21.7058;29.9417
7.3716;29.6083
3.8848;29.1083
1.8950;28.6083
1.5733;28.2833
1.6095;28.1417
1.6484;27.9833
1.7197;27.5500
1.8078;27.0083
1.8988;26.4500
1.9661;26.1417
2.0089;26.1000
2.0534;26.0417
2.0353;26.5250
1.9071;27.5417
3.6148;28.5833
17.7599;29.4083
25.6185;29.9917
25.8842;30.4333
26.3524;30.8333
26.5647;31.1750
25.4977;31.3583
24.5005;31.2250
23.5642;30.8667
22.7053;30.4083
10.0874;29.9083
8.7382;29.3500
7.4002;28.8083
1.4497;28.3083
1.5251;27.7500
1.6061;27.2083
1.6496;27.1167
1.6689;27.3750
1.6918;27.6167
1.7519;27.4667
1.8258;27.1250
1.8945;26.7667
1.8907;27.0667
1.7815;27.9250
1.5994;28.8250
1.4740;29.4333
1.3686;29.7750
1.2762;30.0750
1.2082;30.3167
1.1496;30.5167
1.0240;30.7167
0.8646;30.9750
0.8141;31.1000
0.8458;31.0417
0.9851;30.6500
1.2364;29.9333
1.3324;29.1917
1.3915;28.7250
1.4620;28.3667
1.5375;28.0250
1.6117;27.7250
1.6854;27.3667
1.7543;27.0250
1.8131;26.7833
1.8692;26.5833
1.9230;26.3833
1.9181;26.7667
1.8137;27.6250
1.6396;28.5250
1.4999;29.2500
1.3742;29.7917
1.2625;30.2917
1.1699;30.8500
1.1020;31.2167
0.9967;31.3000
0.9624;30.8917
1.0584;30.1333
1.1986;29.3917
1.3204;28.9833
1.4334;28.8417
1.4860;28.6833
1.5425;28.4250
1.6096;28.0667
1.6732;27.7250
1.7199;27.6000
1.7638;27.5417
1.8048;27.5000
1.8691;27.2083
1.9517;26.6500
2.0250;26.1083
2.0122;26.4833
1.8862;27.6000
1.6810;28.8000
1.5131;29.6500
1.3830;30.1917
1.2776;30.6333
1.2007;30.9750
1.1349;31.2167
1.0119;31.2417
0.8848;31.0250
0.8768;30.6083
0.9372;30.1667
1.0915;29.7083
1.3104;29.2083
1.3977;28.7667
1.4658;28.4250
1.5363;28.1833
1.6150;27.9250
1.6907;27.6250
1.7443;27.3833
1.7904;27.1250
1.8503;26.7083
1.9279;26.2083
2.0109;25.7083
1.9805;26.3167
1.8205;27.7750
1.6025;29.1583
1.4790;29.8750
1.3760;30.0583
1.2816;30.1583
1.1767;30.4333
1.0910;30.7167
0.9858;30.8583
0.9078;30.7250
0.9523;30.3667
1.0546;29.9667
1.1660;29.6833
1.3258;29.4833
1.3803;29.2833
1.4338;29.0250
1.4868;28.7833
1.5469;28.5250
1.6270;28.1083
1.7094;27.6667
1.7909;27.2083
1.8462;27.0000
1.8906;26.9417
1.9307;26.9000
1.9195;27.2500
1.8060;28.0250
1.6391;28.8667
1.5049;29.6083
1.3701;30.2500
1.2676;30.7917
1.1899;31.2333
1.1046;31.5750
0.9113;31.7583
0.7433;31.6833
0.7472;31.3667
0.8395;30.9083
1.0350;30.2917
1.2283;29.5917
1.3082;28.8917
1.3787;28.3667
1.4540;27.9667
1.5354;27.5667
1.6179;27.1667
1.6989;26.7083
1.7728;26.2667
1.8243;26.1583
1.8709;26.2000
1.9144;26.2583
1.8802;27.0000
1.7402;28.2000
5.0386;29.3417
18.0461;30.0333
20.7704;30.3167
21.1589;30.4583
23.3686;30.5583
24.0237;30.6583
19.7679;30.7583
18.0491;30.8583
18.6661;30.8417
19.2016;30.6250
6.6280;30.0917
3.5414;29.3333
1.7692;28.5917
1.4280;28.0667
1.5002;27.6083
1.5715;27.1667
1.6194;27.0583
1.6570;27.1583
1.6969;27.2583
1.7921;26.7167
1.9120;25.7750
2.0305;24.8167
2.0266;25.1000
1.8801;26.5333
3.3805;28.1333
16.1124;29.3250
24.1347;30.0500
24.6049;30.5917
24.6873;31.0917
24.7445;31.4750
24.0659;31.6583
23.5606;31.6417
22.9791;31.4250
22.2373;31.0083
10.2856;30.3917
8.7822;29.7500
7.4360;29.0917
1.4366;28.6833
1.4783;28.5417
1.5299;28.3833
1.5803;28.2417
1.6282;28.1417
1.6775;28.0417
1.7322;27.8833
1.7843;27.7417
1.8388;27.5833
1.8308;27.9083
1.7235;28.6667
5.2934;29.4667
18.4505;29.9750
22.5872;30.2750
24.3860;30.5167
26.5879;30.8333
26.3725;31.1750
21.7958;31.4167
20.7304;31.3833
21.2920;31.0667
21.3078;30.6083
6.6804;30.0500
2.8683;29.5083
1.4103;29.0083
1.4520;28.7417
1.5012;28.5833
1.5521;28.4417
1.6064;28.2833
1.6642;28.0833
1.7177;27.8833
1.7896;27.5083
1.8716;27.0083
1.9521;26.5083
1.9379;26.8833
1.8006;27.9417
3.2878;29.1000
15.6069;29.9500
22.0279;30.4917
22.5744;30.8750
22.4372;31.1750
23.4063;31.4167
21.9364;31.5000
21.6186;31.3250
20.8141;30.9667
19.5128;30.5083
7.7471;30.0667
7.0946;29.7250
6.4236;29.3667
1.4546;29.1417
1.4996;28.9833
1.5410;28.8417
1.5891;28.6833
1.6355;28.5417
1.6840;28.3833
1.7479;28.0667
1.8218;27.6083
1.8853;27.1667
1.8776;27.4083
1.7708;28.2250
5.5971;29.0667
19.4003;29.7500
23.6969;30.2917
24.1841;30.8500
24.6595;31.3917
24.6842;31.7750
22.3870;31.8417
21.3618;31.3917
20.2783;30.6333
19.4549;29.8333
5.7242;29.2667
2.5236;28.9250
1.4833;28.5667
1.5286;28.3417
1.5503;28.3000
1.5716;28.2417
1.6072;28.0833
1.6521;27.9417
1.7001;27.7833
1.7565;27.5833
1.8190;27.3833
1.8799;27.1833
1.8885;27.4500
1.8082;28.1083
1.6716;28.8083
15.9777;29.3917
24.7609;29.8917
24.4392;30.3917
23.4591;31.0083
12.0592;31.5917
11.0240;31.9750
9.2828;31.9833
7.1651;31.6083
5.8532;31.0500
5.8908;30.3333
5.2054;29.7083
4.6612;29.0917
3.9629;28.8583
1.3530;28.9000
1.3885;28.9583
1.4472;28.8250
1.5187;28.5250
1.5860;28.2250
1.6437;27.9833
1.7047;27.7250
1.7640;27.4833
1.7399;27.9250
1.6048;28.8833
1.4328;29.8250
1.3083;30.4917
1.1932;30.9333
1.1012;31.2750
1.0285;31.6333
0.9685;31.9750
0.8271;32.1583
0.7193;32.0250
0.7409;31.6667
0.8792;31.2083
1.0301;30.6500
1.1790;30.0500
1.2577;29.4500
1.3218;29.0250
1.3852;28.7250
1.4530;28.4250
1.5285;28.0667
1.6122;27.6083
1.6898;27.1667
1.7624;26.7667
1.8379;26.3667
1.9151;25.9667
1.8877;26.5583
1.7280;27.9167
4.9151;29.3167
17.5737;30.2500
19.9565;30.6750
20.0448;30.9750
21.8599;31.3917
22.3797;31.7750
18.2124;31.9583
16.6274;31.8250
17.3398;31.5250
17.8519;31.1083
6.1625;30.6667
3.2461;30.0917
1.5689;29.4500
1.2579;28.8500
1.3402;28.2500
1.4266;27.6500
1.5049;27.2250
1.5748;26.9833
1.6484;26.7250
1.7137;26.5417
1.7741;26.3833
1.8289;26.2417
1.8003;26.9000
1.6588;28.1583
2.9151;29.4000
13.7508;30.2500
22.7129;30.7333
23.4426;31.0750
23.4595;31.4333
23.4972;31.7750
22.7114;31.9583
22.1062;31.8833
21.5922;31.6250
20.8771;31.2083
9.5388;30.7083
8.3158;30.2667
7.1644;29.7500
1.2729;29.3250
1.3357;29.0250
1.4115;28.6667
1.4718;28.5000
